acc_is,acc_ml,acc_pa,gyr_is,gyr_ml,gyr_pa
-9.637166243,-0.603966384,0.204228602,1.443853644,-1.249047993,-0.217723962
-9.659777116,-0.588200243,0.175743011,1.822005789,-1.226129682,-0.366692989
-9.65107388,-0.596420728,0.141886444,2.028270595,-1.535526891,-0.206264806
-9.617324243,-0.60299951,0.121841181,1.730332541,-1.741791697,0.011459156
-9.636188971,-0.566560854,0.152001732,1.615740982,-1.833464944,0.080214091
-9.553773395,-0.603096335,0.159749277,1.753250853,-1.627200138,0.148969027
-9.525091407,-0.628078874,0.149382167,1.638659294,-1.386557864,-0.05729578
-9.515526167,-0.618581028,0.171046277,1.569904359,-1.283425461,-0.068754935
-9.553163801,-0.641484533,0.197569476,1.627200138,-1.283425461,0.217723962
-9.602891182,-0.656654128,0.197298818,1.59282267,-1.14591559,-0.25210143
-9.622180683,-0.634141159,0.177154866,1.695955074,-1.271966305,-0.458366236
-9.631596517,-0.650884475,0.128503741,1.535526891,-1.546986047,-0.309397209
-9.660023641,-0.611261787,0.115492149,1.833464944,-1.340721241,-0.137509871
-9.648980426,-0.616020716,0.094638051,1.260507149,-1.478231111,-0.355233833
-9.641489216,-0.621688443,0.101057715,1.031324031,-1.466771956,-0.183346494
-9.643460731,-0.625996211,0.12083134,0.779222601,-1.386557864,0.103132403
-9.633817109,-0.616552516,0.099978615,0.89381416,-1.271966305,0.229183118
-9.651418309,-0.644480114,0.106965199,0.69900851,-1.466771956,0.263560586
-9.647827653,-0.643971368,0.113844854,0.595876107,-1.856383256,0.378152145
-9.629684352,-0.652899743,0.133705395,0.469825392,-2.119943842,0.572957795
-9.626070446,-0.667439733,0.174046371,0.676090198,-1.982433971,0.435447924
-9.597388851,-0.66641135,0.148131,0.538580327,-2.257453713,0.435447924
-9.603595834,-0.621347252,0.222642757,0.515662016,-2.303290336,0.309397209
-9.584945455,-0.596379821,0.213765688,0.25210143,-1.90221988,0.435447924
-9.589554977,-0.624246989,0.154416954,0.034377468,-1.271966305,0.836518381
-9.604016487,-0.57395004,0.15269422,0.435447924,-1.283425461,0.584416951
-9.582720547,-0.582794736,0.190151056,0.572957795,-1.524067735,0.813600069
-9.610201103,-0.615878275,0.18096095,0.492743704,-1.615740982,0.916732472
-9.634940942,-0.630903859,0.169698187,0.69900851,-1.340721241,0.630253575
-9.611693597,-0.622372102,0.179712333,0.309397209,-1.799087477,0.802140913
-9.631941044,-0.578116053,0.139522627,0.034377468,-2.028270595,0.974028252
-9.626298725,-0.577246004,0.197859754,-0.068754935,-2.09702553,0.802140913
-9.598681809,-0.595258341,0.250214547,0.045836624,-1.569904359,0.790681757
-9.640483298,-0.604494751,0.224118279,0.412529612,-1.627200138,0.847977537
-9.597535118,-0.6068363,0.205449359,0.813600069,-1.764710009,0.825059225
-9.601920188,-0.619673371,0.257376533,0.882355005,-1.581363515,0.44690708
-9.616421134,-0.651064881,0.276263236,0.962569096,-1.604281826,0.618794419
-9.584261501,-0.646747009,0.210619817,0.985487408,-1.810546633,0.630253575
-9.588541801,-0.612759185,0.218218643,0.572957795,-1.707414229,0.721926822
-9.604074857,-0.617333981,0.20500781,0.50420286,-1.8449241,0.75630429
-9.608975148,-0.625884769,0.149738761,0.229183118,-2.028270595,1.042783187
-9.589307373,-0.64225089,0.217990855,0.343774677,-1.90221988,0.779222601
-9.598173553,-0.650298131,0.217521544,0.481284548,-1.604281826,0.985487408
-9.561253912,-0.664103548,0.190159591,0.148969027,-1.466771956,0.962569096
-9.560242011,-0.677910829,0.25201321,0.481284548,-1.386557864,0.75630429
-9.537515576,-0.647795894,0.254041624,0.05729578,-1.226129682,0.916732472
-9.524471612,-0.649987547,0.276160623,0.206264806,-1.077160655,1.088619811
-9.530273638,-0.601902164,0.296866296,0.630253575,-1.111538123,0.882355005
-9.521507226,-0.601923157,0.252097086,0.481284548,-1.111538123,0.916732472
-9.548969732,-0.691876247,0.198971914,0.435447924,-0.721926822,0.423988768
-9.596994195,-0.663037397,0.199961448,0.538580327,-0.401070457,0.412529612
-9.603992551,-0.657285794,0.193666371,0.584416951,-0.423988768,0.733385978
-9.585884566,-0.652987837,0.218504016,0.790681757,-0.641712731,1.019864875
-9.595174734,-0.665567887,0.22418842,0.44690708,-0.802140913,0.733385978
-9.593618868,-0.672265566,0.268553459,0.802140913,-0.44690708,0.469825392
-9.577733829,-0.689990863,0.264288365,0.641712731,-0.618794419,0.710467666
-9.604780097,-0.667240295,0.235057704,0.847977537,-0.561498639,0.206264806
-9.627743934,-0.644627166,0.229139331,1.191752214,-0.481284548,0.229183118
-9.619899662,-0.673801223,0.244387701,0.89381416,-0.343774677,0.435447924
-9.627448359,-0.663147563,0.23641688,1.019864875,-0.469825392,0.297938053
-9.61307975,-0.676398813,0.236827526,0.985487408,-0.905273316,0.137509871
-9.590144951,-0.652646743,0.17620153,0.767763445,-1.249047993,0.263560586
-9.585989435,-0.683750231,0.184734072,0.847977537,-1.100078967,0.217723962
-9.593707354,-0.652901705,0.209152143,0.630253575,-0.721926822,-0.05729578
-9.566414463,-0.687316853,0.190260339,0.44690708,-0.481284548,-0.148969027
-9.552477886,-0.668066886,0.227728849,0.595876107,-0.847977537,-0.137509871
-9.552765221,-0.640793026,0.23715675,0.584416951,-0.595876107,0.217723962
-9.59324442,-0.653383867,0.205700298,0.595876107,-0.653171886,0.114591559
-9.575725134,-0.65101534,0.222845039,0.767763445,-0.550039483,0.19480565
-9.58801363,-0.651245679,0.194656396,0.641712731,-0.240642274,0.137509871
-9.590158194,-0.652650373,0.220322005,0.630253575,-0.137509871,0.355233833
-9.563706412,-0.64647125,0.235967287,0.939650784,-0.721926822,-0.034377468
-9.592060648,-0.613566156,0.308043516,1.20321137,-0.423988768,-0.275019742
-9.594833052,-0.610018369,0.301436481,1.111538123,-0.206264806,0.022918312
-9.621119339,-0.648334463,0.248773065,0.974028252,-0.320856365,0.206264806
-9.600399246,-0.64904559,0.223021227,0.813600069,-0.091673247,0.148969027
-9.598660031,-0.642103642,0.308833809,0.89381416,-0.034377468,0.011459156
-9.620985236,-0.637991388,0.28476674,1.226129682,-0.080214091,-0.286478898
-9.564406454,-0.622993762,0.230851372,1.39801702,-0.297938053,-0.103132403
-9.588238083,-0.649354213,0.18758888,1.478231111,-0.263560586,-0.297938053
-9.608305615,-0.671465659,0.160950414,1.214670526,-0.75630429,-0.435447924
-9.584147902,-0.657500339,0.227179391,0.985487408,-0.630253575,-0.068754935
-9.586264409,-0.653156373,0.218597505,1.008405719,-0.687549354,-0.19480565
-9.604057297,-0.659389745,0.220741775,1.329262085,-0.905273316,-0.469825392
-9.587373233,-0.638681423,0.220548812,1.340721241,-0.378152145,-0.309397209
-9.635971875,-0.647325897,0.234495787,1.226129682,-0.492743704,-0.710467666
-9.60068815,-0.668801557,0.230526073,1.352180397,-0.389611301,-0.859436693
-9.639075269,-0.639330061,0.168743772,1.352180397,-0.25210143,-0.527121172
-9.61596232,-0.641939128,0.198254999,1.168833902,-0.240642274,-0.492743704
-9.618642216,-0.629403812,0.206504424,1.191752214,-0.309397209,-0.229183118
-9.605425497,-0.611137592,0.171004879,0.939650784,-0.022918312,-0.527121172
-9.576036307,-0.616857705,0.182371432,0.847977537,-1.04E-16,-0.423988768
-9.574635439,-0.642573443,0.185427345,0.561498639,-0.068754935,-0.343774677
-9.609539419,-0.645214393,0.209546505,0.721926822,-0.034377468,-0.275019742
-9.57384593,-0.668219726,0.194756753,0.676090198,-0.297938053,-0.286478898
-9.54126074,-0.632364078,0.241029444,0.481284548,-0.206264806,-0.229183118
-9.577596195,-0.662173136,0.231558085,0.309397209,-0.355233833,0.05729578
-9.616905356,-0.651886076,0.181511977,0.240642274,-0.206264806,0.068754935
-9.57997149,-0.658961735,0.014625631,0.183346494,-0.309397209,0.034377468
-9.609683724,-0.633916706,0.2211484,0.332315521,-0.103132403,0.022918312
-9.6001899,-0.670294933,0.19031812,0.229183118,-0.378152145,-0.515662016
-9.616753987,-0.630481146,0.207256459,0.275019742,-0.229183118,-0.423988768
-9.591800781,-0.643016757,0.145480829,0.206264806,-0.217723962,-0.492743704
-9.647407392,-0.640961071,0.23191046,-0.011459156,-0.423988768,-0.126050715
-9.608272163,-0.633015658,0.178045222,0.114591559,-0.366692989,-0.297938053
-9.638220622,-0.640344218,0.153185504,0.355233833,-0.332315521,-0.183346494
-9.61730423,-0.592971532,0.163971109,0.343774677,-0.011459156,-0.126050715
-9.619098773,-0.614321526,0.171366279,0.217723962,-0.19480565,-0.217723962
-9.638021871,-0.622403592,0.144289993,0.297938053,-0.50420286,-0.263560586
-9.636948853,-0.602818418,0.171098172,0.217723962,-0.550039483,-0.481284548
-9.618462987,-0.584048356,0.085512397,0.275019742,-0.75630429,-0.527121172
-9.647609675,-0.574782321,0.134894465,0.103132403,-1.168833902,-0.366692989
-9.67602895,-0.584677275,0.162941844,-0.137509871,-1.191752214,-0.217723962
-9.666234842,-0.6131663,0.17249335,-0.126050715,-1.340721241,1.64E-16
-9.63754795,-0.61325616,0.201121971,0.263560586,-1.352180397,-0.343774677
-9.63802864,-0.603396423,0.18224086,0.435447924,-1.478231111,-0.44690708
-9.542572043,-0.632297075,0.172162066,0.561498639,-1.684495918,-0.148969027
-9.58797596,-0.594710649,0.191720852,0.527121172,-1.993893127,-0.137509871
-9.647566805,-0.583775638,0.163244973,0.263560586,-1.512608579,-0.160428183
-9.590555009,-0.612777235,0.180944077,0.435447924,-1.352180397,-0.022918312
-9.617780211,-0.594930197,0.192109132,0.389611301,-1.340721241,0.25210143
-9.599582465,-0.584124776,0.172430076,-0.160428183,-1.042783187,0.206264806
-9.634590725,-0.585604222,0.18294875,-0.275019742,-1.39801702,0.286478898
-9.676546526,-0.554779829,0.127742877,-0.561498639,-1.191752214,1.29E-14
-9.637822924,-0.618397483,0.112747017,-0.160428183,-1.226129682,0.423988768
-9.674900506,-0.642109528,0.168205399,0.011459156,-1.638659294,-0.114591559
-9.632844938,-0.633726981,0.207365742,-0.160428183,-1.890760724,-0.206264806
-9.608616788,-0.621686285,0.247328347,-0.355233833,-1.856383256,0.148969027
-9.617450792,-0.649802922,0.248471898,-0.263560586,-1.787628321,0.286478898
-9.612645167,-0.643079443,0.274329489,-0.297938053,-1.466771956,0.045836624
-9.557517087,-0.642223128,0.276047023,-0.217723962,-1.730332541,0.05729578
-9.544344906,-0.632561651,0.179171508,-0.309397209,-2.257453713,0.171887339
-9.629447539,-0.635011404,0.190367661,-0.492743704,-2.429341051,-0.05729578
-9.631864526,-0.602618294,0.156167646,-0.492743704,-2.738738261,0.05729578
-9.625706299,-0.648151016,0.185740087,-0.859436693,-2.566850922,0.423988768
-9.639229482,-0.617954757,0.20455449,-0.75630429,-2.337667804,0.091673247
-9.616664716,-0.634571132,0.265702771,-0.825059225,-2.647065014,-0.25210143
-9.661945518,-0.660590391,0.219193659,-1.20321137,-2.658524169,-0.653171886
-9.635340994,-0.648265695,0.230246194,-1.443853644,-2.463718519,-0.710467666
-9.632753116,-0.613717328,0.254528004,-1.890760724,-2.303290336,-0.687549354
-9.647578479,-0.638673674,0.205705596,-2.372045272,-2.303290336,-1.088619811
-9.638489906,-0.619570268,0.22570436,-2.818952352,-2.841870664,-1.042783187
-9.640342525,-0.615991874,0.207398311,-3.254400276,-2.750197417,-1.077160655
-9.602988791,-0.653834048,0.211500951,-3.55233833,-2.200157933,-1.386557864
-9.550300655,-0.665900838,0.251455414,-3.930490475,-1.822005789,-1.615740982
-9.534679211,-0.631869359,0.272348359,-3.941949631,-1.512608579,-1.993893127
-9.582019818,-0.610987303,0.293667451,-4.228428528,-1.329262085,-2.475177675
-9.576187773,-0.62984536,0.23835975,-4.102377813,-2.223076245,-3.208563653
-9.57660048,-0.622714079,0.320657998,-4.148214437,-2.303290336,-3.586715798
-9.575463207,-0.645310825,0.265934679,-4.514907426,-2.34912696,-4.113836969
-9.563670704,-0.647013939,0.258123761,-4.549284893,-2.326208648,-4.663876452
-9.609946632,-0.691976995,0.301153757,-4.423234178,-2.257453713,-4.824304635
-9.597017543,-0.661407368,0.322705149,-4.262805996,-2.142862154,-4.812845479
-9.60973248,-0.632291876,0.32384978,-4.171132749,-2.589769234,-4.652417296
-9.609457113,-0.61605201,0.396323509,-4.022163722,-2.85332982,-4.514907426
-9.63755982,-0.575991992,0.379013372,-4.045082034,-3.265859432,-4.102377813
-9.629697792,-0.551330339,0.387693554,-3.449205927,-3.334614368,-3.689848201
-9.618067154,-0.536778577,0.396127996,-2.578310078,-3.174186185,-3.414828459
-9.601458333,-0.548376842,0.415912019,-2.257453713,-2.887707287,-2.750197417
-9.581614175,-0.554034171,0.434599088,-1.718873385,-2.681442481,-3.036676314
-9.618067448,-0.478244956,0.384581234,-1.088619811,-3.093972094,-3.036676314
-9.567965914,-0.440944687,0.392004068,-0.744845134,-2.887707287,-2.417881895
-9.550542373,-0.422342278,0.386924941,0.034377468,-3.093972094,-2.372045272
-9.542785606,-0.413185526,0.372070247,0.653171886,-3.013758002,-1.8449241
-9.505732942,-0.391926766,0.363863102,0.802140913,-2.773115728,-1.730332541
-9.509984498,-0.396016555,0.344678764,0.75630429,-2.532473454,-1.20321137
-9.55217309,-0.384416622,0.316857703,1.306343773,-2.280372025,-0.492743704
-9.62043313,-0.38609835,0.345991048,1.948056503,-1.993893127,0.091673247
-9.635018932,-0.373669375,0.352310846,2.268912869,-2.039729751,0.664631042
-9.668852445,-0.389600422,0.332508773,2.864788976,-2.062648062,0.572957795
-9.663078867,-0.446026267,0.368920746,3.254400276,-2.280372025,0.847977537
-9.635380627,-0.441613631,0.381948818,3.49504255,-2.429341051,0.916732472
-9.656578467,-0.46021241,0.368808422,3.437746771,-2.727279105,0.985487408
-9.647589172,-0.445773659,0.389316717,3.368991835,-2.738738261,0.847977537
-9.631628596,-0.423041339,0.403412215,2.704360793,-2.887707287,1.065701499
-9.623755482,-0.423078126,0.376431478,2.60122839,-2.922084755,1.134456434
-9.644469592,-0.413342094,0.396173809,2.360586116,-2.704360793,1.409476176
-9.617090666,-0.427096597,0.42704735,2.016811439,-2.532473454,1.489690267
-9.602482694,-0.436489279,0.451033879,1.936597348,-2.394963584,1.214670526
-9.627538807,-0.472516602,0.461291608,1.409476176,-2.245994557,1.14591559
-9.592453636,-0.512872784,0.398576572,1.054242343,-2.257453713,1.226129682
-9.606938886,-0.542797993,0.373206735,0.69900851,-2.738738261,1.352180397
-9.628264354,-0.552991858,0.386662425,0.126050715,-2.784574884,1.329262085
-9.644019999,-0.549658028,0.4058087,-1.62E-16,-2.647065014,0.916732472
-9.63819129,-0.580506358,0.394559868,-0.171887339,-2.429341051,0.595876107
-9.612356753,-0.591797668,0.384344126,-0.114591559,-2.314749492,0.974028252
-9.650724251,-0.557677507,0.418727195,0.263560586,-2.383504428,0.69900851
-9.600200986,-0.55472607,0.404098131,0.423988768,-2.314749492,1.329262085
-9.579408887,-0.52591567,0.387048154,0.561498639,-2.09702553,1.546986047
-9.632891437,-0.47965995,0.409742707,0.75630429,-1.948056503,1.615740982
-9.593615238,-0.493132514,0.399828524,1.019864875,-1.936597348,1.638659294
-9.60404111,-0.487086022,0.374509797,0.802140913,-2.34912696,1.764710009
-9.598936477,-0.530211665,0.415731221,0.928191628,-2.521014299,1.959515659
-9.518646532,-0.530408257,0.423565291,0.469825392,-2.245994557,2.245994557
-9.506067463,-0.493157627,0.452321148,0.389611301,-2.142862154,2.005352283
-9.509845883,-0.485213293,0.459417898,0.572957795,-2.268912869,1.993893127
-9.509019096,-0.51447358,0.477247769,0.710467666,-1.925138192,2.074107218
-9.543171139,-0.560567729,0.498875876,0.928191628,-1.558445203,2.200157933
-9.609573165,-0.578139695,0.547394272,1.042783187,-1.673036762,1.833464944
-9.66985846,-0.527953991,0.480859517,1.122997278,-1.512608579,1.352180397
-9.639697223,-0.575762732,0.422474125,1.008405719,-1.409476176,1.524067735
-9.640103161,-0.587792539,0.400349926,0.653171886,-1.329262085,1.420935332
-9.607879371,-0.572087612,0.37564658,0.275019742,-1.615740982,1.20321137
-9.563990706,-0.533137399,0.411317702,0.045836624,-1.134456434,1.822005789
-9.564217611,-0.532136191,0.439761307,-0.240642274,-0.664631042,2.165780466
-9.483030934,-0.500582914,0.480501059,-0.034377468,-0.366692989,2.09702553
-9.482420066,-0.486270811,0.514280911,0.469825392,0.572957795,2.54393261
-9.478657832,-0.494198468,0.548939347,0.687549354,1.294884617,2.624146702
-9.491541992,-0.523229201,0.606580553,1.042783187,1.638659294,2.669983325
-9.492441962,-0.540264364,0.652653218,1.569904359,2.15432131,2.933543911
-9.53671508,-0.561323982,0.610783647,1.959515659,2.60122839,3.036676314
-9.567383985,-0.55700562,0.493912899,2.326208648,2.635605858,2.876248132
-9.647634984,-0.511644572,0.538181505,2.360586116,2.54393261,2.887707287
-9.661195151,-0.505786138,0.520285416,2.750197417,2.521014299,2.761656573
-9.672176171,-0.516097724,0.527445441,3.323155212,2.647065014,2.681442481
-9.646655652,-0.541553202,0.481021872,3.621093265,2.864788976,2.54393261
-9.670954826,-0.5095469,0.516626777,4.216969372,3.162727029,2.245994557
-9.65676623,-0.551000134,0.47190387,4.721172232,3.231481965,2.039729751
-9.604292344,-0.54285803,0.458009869,4.95035535,3.311696056,2.177239621
-9.609969587,-0.538461482,0.449791149,5.328507495,3.529420018,2.223076245
-9.59307147,-0.542640346,0.4497214,5.763955419,4.05654119,2.658524169
-9.557914098,-0.50136379,0.437901429,6.325454058,4.549284893,3.071053782
-9.563201197,-0.47603594,0.463592641,6.864034386,5.294130027,3.483583394
-9.584314868,-0.455889731,0.507915006,7.689093611,6.165025876,4.05654119
-9.611718024,-0.44197925,0.394941182,8.743335954,6.451504773,4.44615249
-9.603570328,-0.460617465,0.412963624,10.40491356,5.741037107,4.434693334
-9.542658567,-0.462450758,0.362983832,12.29567428,4.365938399,4.102377813
-9.515973209,-0.5180403,0.291255074,13.32699831,2.945003067,3.231481965
-9.551714276,-0.590443691,0.249359605,13.38429409,2.34912696,1.799087477
-9.546005248,-0.615635183,0.140501273,12.90300955,2.177239621,0.836518381
-9.614813079,-0.659453216,0.111805845,12.02065454,1.982433971,-0.05729578
-9.627205169,-0.745670461,0.182054961,11.03516713,1.100078967,-0.790681757
-9.617969054,-0.798693805,0.133028897,10.06113888,1.008405719,-1.20321137
-9.593336438,-0.839278658,0.163417825,8.903764136,0.091673247,-2.074107218
-9.495181012,-0.90324957,0.180320455,7.860980949,-0.69900851,-2.394963584
-9.41111971,-0.923761495,0.288038866,7.161972439,-0.595876107,-2.60122839
-9.381552763,-1.00110687,0.230461229,6.508800553,0.389611301,-2.910625599
-9.460427517,-1.047883697,0.298294436,5.90146529,1.478231111,-3.586715798
-9.49556007,-1.104604823,0.234852185,5.351425807,2.303290336,-3.598174953
