acc_is,acc_ml,acc_pa,gyr_is,gyr_ml,gyr_pa
6.82185991,-0.583775638,-0.115431627,0.263560586,-1.512608579,-0.160428183
6.781546482,-0.612777235,-0.127946784,0.435447924,-1.352180397,-0.022918312
6.800797607,-0.594930197,-0.13584167,0.389611301,-1.340721241,0.25210143
6.787929858,-0.584124776,-0.121926476,-0.160428183,-1.042783187,0.206264806
6.812684436,-0.585604222,-0.129364302,-0.275019742,-1.39801702,0.286478898
6.842351667,-0.554779829,-0.090327855,-0.561498639,-1.191752214,1.29E-14
6.814969946,-0.618397483,-0.07972418,-0.160428183,-1.226129682,0.423988768
6.841187755,-0.642109528,-0.118939178,0.011459156,-1.638659294,-0.114591559
6.811449978,-0.633726981,-0.146629722,-0.160428183,-1.890760724,-0.206264806
6.794318089,-0.621686285,-0.174887551,-0.355233833,-1.856383256,0.148969027
6.800564672,-0.649802922,-0.175696164,-0.263560586,-1.787628321,0.286478898
6.797166583,-0.643079443,-0.193980242,-0.297938053,-1.466771956,0.045836624
6.758185144,-0.642223128,-0.195194722,-0.217723962,-1.730332541,0.05729578
6.748871005,-0.632561651,-0.126693388,-0.309397209,-2.257453713,0.171887339
6.809047654,-0.635011404,-0.134610264,-0.492743704,-2.429341051,-0.05729578
6.810756722,-0.602618294,-0.110427202,-0.492743704,-2.738738261,0.05729578
6.806402198,-0.648151016,-0.131338075,-0.859436693,-2.566850922,0.423988768
6.815964532,-0.617954757,-0.144641867,-0.75630429,-2.337667804,0.091673247
6.800008833,-0.634571132,-0.187880231,-0.825059225,-2.647065014,-0.25210143
6.832027195,-0.660590391,-0.154993323,-1.20321137,-2.658524169,-0.653171886
6.813214956,-0.648265695,-0.162808645,-1.443853644,-2.463718519,-0.710467666
6.81138505,-0.613717328,-0.179978477,-1.890760724,-2.303290336,-0.687549354
6.821868164,-0.638673674,-0.145455822,-2.372045272,-2.303290336,-1.088619811
6.815441573,-0.619570268,-0.159597083,-2.818952352,-2.841870664,-1.042783187
6.816751572,-0.615991874,-0.146652752,-3.254400276,-2.750197417,-1.077160655
6.790338494,-0.653834048,-0.149553757,-3.55233833,-2.200157933,-1.386557864
6.753082355,-0.665900838,-0.177805828,-3.930490475,-1.822005789,-1.615740982
6.742036326,-0.631869359,-0.192579372,-3.941949631,-1.512608579,-1.993893127
6.775511191,-0.610987303,-0.207654246,-4.228428528,-1.329262085,-2.475177675
6.771387312,-0.62984536,-0.168545796,-4.102377813,-2.223076245,-3.208563653
6.77167914,-0.622714079,-0.226739445,-4.148214437,-2.303290336,-3.586715798
6.770874966,-0.645310825,-0.188044215,-4.514907426,-2.34912696,-4.113836969
6.762536408,-0.647013939,-0.182521062,-4.549284893,-2.326208648,-4.663876452
6.79525843,-0.691976995,-0.212947863,-4.423234178,-2.257453713,-4.824304635
6.786116183,-0.661407368,-0.228186999,-4.262805996,-2.142862154,-4.812845479
6.795107002,-0.632291876,-0.228996376,-4.171132749,-2.589769234,-4.652417296
6.794912288,-0.61605201,-0.280243041,-4.022163722,-2.85332982,-4.514907426
6.814783903,-0.575991992,-0.268002926,-4.045082034,-3.265859432,-4.102377813
6.809224609,-0.551330339,-0.274140741,-3.449205927,-3.334614368,-3.689848201
6.801000506,-0.536778577,-0.280104792,-2.578310078,-3.174186185,-3.414828459
6.789256297,-0.548376842,-0.294094209,-2.257453713,-2.887707287,-2.750197417
6.775224358,-0.554034171,-0.307307963,-1.718873385,-2.681442481,-3.036676314
6.801000714,-0.478244956,-0.271939998,-1.088619811,-3.093972094,-3.036676314
6.76557358,-0.440944687,-0.277188735,-0.744845134,-2.887707287,-2.417881895
6.753253276,-0.422342278,-0.27359725,0.034377468,-3.093972094,-2.372045272
6.747768414,-0.413185526,-0.263093394,0.653171886,-3.013758002,-1.8449241
6.721568223,-0.391926766,-0.257290067,0.802140913,-2.773115728,-1.730332541
6.724574527,-0.396016555,-0.243724692,0.75630429,-2.532473454,-1.20321137
6.754406367,-0.384416622,-0.22405223,1.306343773,-2.280372025,-0.492743704
6.802673504,-0.38609835,-0.244652616,1.948056503,-1.993893127,0.091673247
6.812987224,-0.373669375,-0.249121389,2.268912869,-2.039729751,0.664631042
6.83691113,-0.389600422,-0.235119208,2.864788976,-2.062648062,0.572957795
6.832828594,-0.446026267,-0.260866361,3.254400276,-2.280372025,0.847977537
6.81324298,-0.441613631,-0.2700786,3.49504255,-2.429341051,0.916732472
6.828232117,-0.46021241,-0.260786936,3.437746771,-2.727279105,0.985487408
6.821875725,-0.445773659,-0.275288491,3.368991835,-2.738738261,0.847977537
6.810589894,-0.423041339,-0.285255513,2.704360793,-2.887707287,1.065701499
6.805022762,-0.423078126,-0.266177251,2.60122839,-2.922084755,1.134456434
6.819669849,-0.413342094,-0.280137187,2.360586116,-2.704360793,1.409476176
6.800310025,-0.427096597,-0.301968077,2.016811439,-2.532473454,1.489690267
6.789980629,-0.436489279,-0.318929115,1.936597348,-2.394963584,1.214670526
6.807697976,-0.472516602,-0.326182424,1.409476176,-2.245994557,1.14591559
6.782889014,-0.512872784,-0.281836197,1.054242343,-2.257453713,1.226129682
6.793131633,-0.542797993,-0.263897013,0.69900851,-2.738738261,1.352180397
6.808211016,-0.552991858,-0.273411623,0.126050715,-2.784574884,1.329262085
6.819351939,-0.549658028,-0.286950084,-1.62E-16,-2.647065014,0.916732472
6.815230419,-0.580506358,-0.278995958,-0.171887339,-2.429341051,0.595876107
6.796962643,-0.591797668,-0.271772338,-0.114591559,-2.314749492,0.974028252
6.824092562,-0.557677507,-0.296084839,0.263560586,-2.383504428,0.69900851
6.788367218,-0.55472607,-0.285740528,0.423988768,-2.314749492,1.329262085
6.773664984,-0.52591567,-0.273684375,0.561498639,-2.09702553,1.546986047
6.811482858,-0.47965995,-0.289731846,0.75630429,-1.948056503,1.615740982
6.783710391,-0.493132514,-0.282721461,1.019864875,-1.936597348,1.638659294
6.791082596,-0.487086022,-0.264818417,0.802140913,-2.34912696,1.764710009
6.787473075,-0.530211665,-0.293966366,0.928191628,-2.521014299,1.959515659
6.73069951,-0.530408257,-0.299505889,0.469825392,-2.245994557,2.245994557
6.721804765,-0.493157627,-0.319839351,0.389611301,-2.142862154,2.005352283
6.724476512,-0.485213293,-0.324857511,0.572957795,-2.268912869,1.993893127
6.723891885,-0.51447358,-0.337465134,0.710467666,-1.925138192,2.074107218
6.748041027,-0.560567729,-0.352758515,0.928191628,-1.558445203,2.200157933
6.794994349,-0.578139695,-0.387066202,1.042783187,-1.673036762,1.833464944
6.83762249,-0.527953991,-0.340019025,1.122997278,-1.512608579,1.352180397
6.816295275,-0.575762732,-0.298734318,1.008405719,-1.409476176,1.524067735
6.816582316,-0.587792539,-0.283090147,0.653171886,-1.329262085,1.420935332
6.793796656,-0.572087612,-0.265622244,0.275019742,-1.615740982,1.20321137
6.762762683,-0.533137399,-0.290845536,0.045836624,-1.134456434,1.822005789
6.76292313,-0.532136191,-0.310958202,-0.240642274,-0.664631042,2.165780466
6.70551548,-0.500582914,-0.339765557,-0.034377468,-0.366692989,2.09702553
6.70508353,-0.486270811,-0.36365152,0.469825392,0.572957795,2.54393261
6.70242323,-0.494198468,-0.388158735,0.687549354,1.294884617,2.624146702
6.711533707,-0.523229201,-0.428917222,1.042783187,1.638659294,2.669983325
6.712170081,-0.540264364,-0.461495516,1.569904359,2.15432131,2.933543911
6.743475903,-0.561323982,-0.431889259,1.959515659,2.60122839,3.036676314
6.765162094,-0.55700562,-0.34924916,2.326208648,2.635605858,2.876248132
6.82190812,-0.511644572,-0.380551792,2.360586116,2.54393261,2.887707287
6.831496606,-0.505786138,-0.367897346,2.750197417,2.521014299,2.761656573
6.839261359,-0.516097724,-0.372960248,3.323155212,2.647065014,2.681442481
6.821215627,-0.541553202,-0.340133828,3.621093265,2.864788976,2.54393261
6.838397738,-0.5095469,-0.365310297,4.216969372,3.162727029,2.245994557
6.828364886,-0.551000134,-0.333686426,4.721172232,3.231481965,2.039729751
6.791260245,-0.54285803,-0.323861884,4.95035535,3.311696056,2.177239621
6.795274662,-0.538461482,-0.318050371,5.328507495,3.529420018,2.223076245
6.783325889,-0.542640346,-0.318001051,5.763955419,4.05654119,2.658524169
6.758465872,-0.50136379,-0.30964307,6.325454058,4.549284893,3.071053782
6.762204416,-0.47603594,-0.327809501,6.864034386,5.294130027,3.483583394
6.777134036,-0.455889731,-0.359150145,7.689093611,6.165025876,4.05654119
6.796510993,-0.44197925,-0.279265588,8.743335954,6.451504773,4.44615249
6.790749703,-0.460617465,-0.292009379,10.40491356,5.741037107,4.434693334
6.747678583,-0.462450758,-0.256668329,12.29567428,4.365938399,4.102377813
6.728809185,-0.5180403,-0.205948438,13.32699831,2.945003067,3.231481965
6.754081936,-0.590443691,-0.176323868,13.38429409,2.34912696,1.799087477
6.750045044,-0.615635183,-0.099349403,12.90300955,2.177239621,0.836518381
6.798699528,-0.659453216,-0.079058671,12.02065454,1.982433971,-0.05729578
6.807462059,-0.745670461,-0.128732297,11.03516713,1.100078967,-0.790681757
6.800931139,-0.798693805,-0.094065635,10.06113888,1.008405719,-1.20321137
6.78351325,-0.839278658,-0.115553852,8.903764136,0.091673247,-2.074107218
6.714106882,-0.90324957,-0.127505816,7.860980949,-0.69900851,-2.394963584
6.654666566,-0.923761495,-0.203674235,7.161972439,-0.595876107,-2.60122839
6.633759576,-1.00110687,-0.162960698,6.508800553,0.389611301,-2.910625599
